# Genetic map for Maize MAGIC from Dell'Acqua et al (2015) doi:10.1186/s13059-015-0716-z
# nrow 41324
# ncol 3
Marker,Chr,cM
PZE.101042424,1,60.8470060248822
SYN23444,1,60.8489818056473
SYN23448,1,60.8489849887374
SYN23445,1,60.8489856960908
SYN23449,1,60.8489873964595
SYN23446,1,60.8489896409461
PZE.101043094,1,60.8496658775596
PZE.101043096,1,60.8496698564222
SYN6638,1,60.8497002182049
PZE.101043180,1,60.8499761132212
PZE.101043186,1,60.8499968373143
PZE.101043189,1,61.048595585401
PZE.101043331,1,61.0493711346594
PZE.101043507,1,61.0495813305053
PZE.101043600,1,61.4920139053543
PZE.101043604,1,61.4920475447787
PZE.101043656,1,61.4922037693032
PZE.101043669,1,61.4929133243855
PZE.101043670,1,61.4929136371026
PZE.101043674,1,61.4931395975387
PZE.101043682,1,61.4935641780023
PZE.101044115,1,61.9453055268296
SYNGENTA1435,1,61.945934559975
PZE.101044313,1,61.9462308702916
PZE.101044448,1,61.9464294960504
PZE.101044520,1,61.9465395145915
PZE.101044585,1,61.9485489370802
ZM009766.0333,1,61.9499875333933
SYN39234,1,62.33769903842
PZE.101044686,1,62.3381250333265
PZE.101044692,1,62.3381428074479
PZE.101044715,1,62.3381626763764
PZE.101044721,1,62.3386766150963
PZE.101044748,1,62.3388979663866
PZE.101044926,1,62.3395703106155
PZE.101044879,1,62.3395921346974
PZE.101044787,1,62.3396407850068
SYN34303,1,62.3396457109775
PZE.101044778,1,62.3396533538497
PZE.101044770,1,62.3397376031851
PZE.101045061,1,62.3403523465649
SYN37291,1,62.3405118693044
SYN37292,1,62.3405817850804
PZE.101045021,1,62.3406095888846
PZE.101045001,1,62.3411534643032
PZE.101045009,1,62.3411681914324
PZE.101045064,1,62.3422108086971
PZE.101045068,1,62.3422293953498
PZE.101045070,1,62.3422328993909
PZE.101045145,1,62.3444525443655
PZE.101045130,1,62.3444620662162
PZE.101045111,1,62.3445184990516
PZE.101045108,1,62.3445393709485
PZE.101045249,1,62.3462510442296
SYN5392,1,62.3467203826007
PZE.101045616,1,62.8425153790933
SYNGENTA12229,1,62.8427976011759
PZE.101046080,1,62.8444880308871
SYN8488,1,62.8446274111236
SYN8491,1,62.8446485533313
PZE.101046057,1,62.8446623997697
SYN8489,1,62.8446635329424
SYN8487,1,62.8447234358639
SYN8490,1,62.8447926214875
PZE.101046128,1,62.8464378950446
PZE.101046132,1,62.8464463705551
PZE.101046735,1,62.8492108306221
PZE.101046755,1,62.8492482253197
PZE.101046835,1,62.8498784400677
PZE.101046844,1,62.8499117056704
PZE.101046858,1,63.4384521931733
PZE.101046859,1,63.4384526316289
PZE.101046876,1,63.4388493608961
PZE.101046931,1,63.4389631401315
PZE.101046967,1,63.4403352322116
PUT.163a.78116065.4356,1,63.4446027756434
PZA00654.12,1,63.4446206792482
PZA00654.10,1,63.4446218301942
PZE.101047349,1,63.448465295689
PZE.101047390,1,63.4485455147999
PZE.101047517,1,63.94576761425
SYN2399,1,63.9462484292601
PZE.101047611,1,63.9462741516254
PUT.163a.18162870.1232,1,63.9481325925131
SYN10143,1,63.9499090056235
SYN10151,1,63.9499157834063
SYN10144,1,64.1491059118923
PZE.101047925,1,64.149136778998
PZE.101048115,1,64.1497007183139
PZE.101048164,1,64.4983717185682
SYN468,1,64.4989454299101
PZE.101048542,1,64.4995845087243
PZE.101048608,1,64.4999381610938
PZE.101048629,1,65.0465985063146
PZE.101048744,1,65.0472066505696
PZE.101048807,1,65.0482959827733
PZE.101048857,1,65.4494278838659
PZE.101048890,1,65.4499243899905
PZE.101048892,1,65.4499255418942
PZE.101049044,1,66.1981326752304
PZE.101049091,1,66.1986828140052
PZE.101049120,1,66.1988294335797
PZE.101049125,1,66.1988479795727
SYN33792,1,66.1988884355096
SYN34504,1,66.978459540687
SYN34505,1,66.9784895408788
PZE.101049395,1,66.9801261593058
PZE.101049396,1,66.9804019037947
SYN34797,1,66.9846557518189
SYN34799,1,66.9846669157494
PZE.101049539,1,66.9857969765733
PZE.101049608,1,66.9870024283846
PUT.163a.60346415.2551,1,66.9884186166121
PZE.101049707,1,66.9902584828931
PUT.163a.22546732.1597,1,66.990438047594
PUT.163a.22546732.1596,1,66.9904391731754
PZB01662.2,1,66.9905030556666
PZB01662.1,1,66.9905067310346
SYN37484,1,66.9947984123788
SYN37483,1,66.9948198213978
SYN24238,1,66.9962887741281
PZE.101050010,1,66.9963649001891
SYN24242,1,66.9964076493138
SYN24240,1,66.9964613786007
SYN24239,1,66.9965725584846
SYN24244,1,66.9975809416546
SYN24243,1,66.9975810794809
PZE.101050072,1,66.9997467901116
PZE.101050075,1,66.9997514072927
SYN23168,1,66.9997544394713
PZE.101050128,1,66.9998294629219
PUT.163a.71771567.3545,1,66.9999989203606
PUT.163a.4647510.2125,1,67.349252365176
PZE.101050207,1,67.6995530955999
PZE.101050289,1,67.6999560116509
PZE.101050298,1,67.6999905853715
PZE.101050299,1,67.6999910360718
SYN21341,1,67.9998243984085
PZE.101050621,1,68.4947644185008
PZE.101050744,1,68.4952307264068
SYN7081,1,68.4959198659592
SYN7084,1,68.4972094680301
SYN7082,1,68.4972126375937
PUT.163a.76010933.3725,1,68.4987252694087
PZE.101051346,1,68.8498657709219
PZA00017.4,1,68.8499593319726
PZA00192.7,1,68.8499691080353
SYN28157,1,68.8499940694509
SYN28156,1,68.9499967657706
SYN28155,1,69.198771196746
SYN12149,1,69.1993050317105
SYN12150,1,69.1993119101623
SYN6102,1,69.1998392651219
SYN6099,1,69.1998454934761
SYN6094,1,69.199866401453
SYN6095,1,69.1998859253511
SYN6103,1,69.1998864146719
SYN6097,1,69.1998876449641
PZE.101051733,1,69.4448444516995
PZE.101051764,1,69.4448501545352
PZE.101051858,1,69.4453473076221
SYN450,1,69.4459814725343
PZE.101051938,1,69.4459853748349
PZE.101052027,1,69.4463031042513
SYN34104,1,69.4464385072334
SYN34105,1,69.4464399586154
PZE.101052155,1,69.4475580430234
PUT.163a.60347143.2568,1,69.4475744874547
PUT.163a.60347143.2567,1,69.4475746106853
SYN36492,1,69.4479554341397
SYN36487,1,69.4479579466735
PZE.101052221,1,69.4479720497246
PZE.101052294,1,69.4480010636713
PZE.101052635,1,69.4499153200786
PZE.101052634,1,69.4499172369982
PZA03345.5,1,69.4499815222647
ZM013123.0446,1,69.6467074787785
PZE.101052571,1,69.6467124182579
PZE.101052652,1,69.6469861311323
PZE.101052660,1,69.6470115772617
PZE.101052733,1,69.6482550440663
PZE.101052759,1,69.6484122186237
PZE.101052767,1,69.6484155259742
PZE.101053027,1,69.6488844371629
PZE.101053028,1,69.6488845933733
PZE.101053031,1,69.648885239761
PZE.101053053,1,69.6488901630807
PZE.101053184,1,69.8453388567974
PZE.101053230,1,69.8453546346158
PZE.101053346,1,69.8454921631092
PZE.101053413,1,69.8458041104137
PZE.101053438,1,69.8463389253222
PZE.101053445,1,69.8463402090127
PZE.101053510,1,69.8467124792469
PZE.101053504,1,69.8468520174524
SYN29154,1,69.8481846512446
SYN29155,1,69.8481851194759
PZE.101053646,1,69.8484455928973
PZE.101053715,1,69.8487664365976
PZE.101053708,1,69.8491084085802
PZE.101053696,1,69.8491109864832
PZE.101053675,1,69.8491539743307
PZE.101053810,1,69.8499662873423
PZE.101053899,1,70.0462918644248
PZE.101053919,1,70.0463050264913
PZE.101053934,1,70.04630738403
PZE.101053954,1,70.0465898665831
PZE.101054047,1,70.0466739710045
SYN30779,1,70.0469059981113
SYN30780,1,70.0469261349921
SYN30783,1,70.0472569264989
SYN25114,1,70.0479197706413
SYN25116,1,70.0479244651289
SYN25118,1,70.047925319608
SYN25117,1,70.0479254379997
SYN39212,1,70.0484378629365
PZE.101054366,1,70.0484553385782
PZA02271.1,1,70.0484560283384
PZE.101054371,1,70.0484581336514
PZE.101054372,1,70.0484582417482
SYN28924,1,70.0487693287611
SYN28923,1,70.048777672801
PZE.101054452,1,70.0488058654637
SYN28922,1,70.0488849614021
PZE.101054457,1,70.0488857489642
PZE.101054527,1,70.0494030331074
PZE.101054533,1,70.0494085460418
PZE.101054561,1,70.0494304793878
PZE.101054564,1,70.0494315449129
PZE.101054604,1,70.0494449849425
PZE.101054617,1,70.0496759156394
PZE.101054644,1,70.0497147892907
PZE.101054650,1,70.0499869254404
PZE.101054681,1,70.2498455358837
SYN23289,1,70.2499561003219
SYN23287,1,70.249983746575
SYN23288,1,70.3494015371865
PZE.101055086,1,70.3498495790453
PZE.101055099,1,70.3498762418126
PZE.101055111,1,70.349888652909
PZE.101055190,1,70.449933578955
PZE.101055223,1,70.4499418356018
PZE.101055259,1,70.6499853680034
PZE.101055260,1,70.6499857562826
PZE.101055262,1,70.649986052601
SYNGENTA3208,1,70.8497906235948
SYN34675,1,70.8499680025985
PZE.101055532,1,71.0969029897097
PZE.101055565,1,71.0969072033463
PZE.101055712,1,71.0990833202228
PZE.101055749,1,71.0999004198191
PZE.101055771,1,71.0999677876919
PZE.101055774,1,71.0999722151548
PZE.101055906,1,71.3992540236332
SYN34616,1,71.399911806862
SYN34615,1,71.3999934445961
PZE.101056000,1,71.3999990441604
PZE.101056007,1,72.3482519774077
PZE.101056102,1,72.3493514529061
PZE.101056156,1,72.3494005304739
SYN34620,1,73.2899856258183
SYN15466,1,73.2949311181274
SYN9128,1,73.4494227585451
PZE.101056684,1,73.4494263089889
PZE.101056687,1,73.4494266310834
SYN9135,1,73.4496558216753
SYN9132,1,73.4496621117734
PUT.163a.31406043.1919,1,73.4496644293728
PZE.101056856,1,73.4496703122251
PZE.101057000,1,73.6996363287381
SYN21367,1,73.944819594707
SYN31861,1,73.9457585530843
SYN31862,1,73.9457585651518
PZE.101057190,1,73.9457741442656
SYN36100,1,73.9480224963851
SYN36098,1,73.9480315952634
SYN36099,1,73.9480328261461
PZA00240.9,1,73.9480402838473
PZA00240.8,1,73.9480403743534
PZA00240.4,1,73.9480409716936
PZE.101057532,1,73.9487289567021
SYN38499,1,73.9488613429669
SYN38500,1,73.9490854601639
PZE.101057783,1,73.949691470796
PZE.101057950,1,74.1471997858623
PZE.101057994,1,74.1472199023226
PZE.101058031,1,74.1472393810717
SYN29246,1,74.1473770077377
SYNGENTA0974,1,74.1473886959389
SYN38396,1,74.14769219893
SYN38393,1,74.1476971483311
SYN38395,1,74.1476986283924
PZE.101058154,1,74.1491931238731
PZE.101058157,1,74.1491978067681
SYN29863,1,74.1492084289444
SYN29860,1,74.1492098614153
SYN37299,1,74.1496964636957
PZE.101058205,1,74.1496986195406
SYN37302,1,74.1497212487739
PZE.101058210,1,74.1497313855282
PZE.101058273,1,74.1499652304567
PZE.101058274,1,74.1499654922039
PZE.101058277,1,74.149966101361
PZE.101058310,1,74.1499754719099
PZE.101058312,1,74.1499794695032
PZE.101058322,1,74.1499904390895
PZE.101058333,1,74.1499941558994
ZM013624.0495,1,74.3463337898384
PZE.101058372,1,74.3468078515415
PUT.163a.71445350.3375,1,74.3470158401397
PZE.101058520,1,74.3484465746457
SYN36556,1,74.348676815034
PZE.101058806,1,74.3498659753615
PZE.101058897,1,74.4495084806342
SYN20757,1,74.4495110374378
SYN20764,1,74.4495114740219
SYN20761,1,74.4495152221427
SYN20765,1,74.4495197458969
SYN20770,1,74.4495223003783
SYN11249,1,74.4496853529221
SYN11244,1,74.4496854760017
SYN11242,1,74.4496858986523
SYN11247,1,74.4496890592423
SYN11248,1,74.4496890708536
SYN11245,1,74.4496894633149
SYN11246,1,74.4496895353048
PZE.101059068,1,74.4496896351618
PZE.101059072,1,74.4496956103259
PZE.101059129,1,74.6974348224495
SYN2619,1,74.6974503770594
SYN2603,1,74.6974574045023
SYN2604,1,74.6974679025711
SYN2607,1,74.6977464375404
SYN2610,1,74.697749385274
PZE.101059325,1,74.6978309047609
SYN2618,1,74.6978930025332
SYN2614,1,74.6978949676889
SYN2615,1,74.6978954561048
SYN2616,1,74.6978955767723
SYN2612,1,74.697910200519
PZE.101059211,1,74.6979738382379
PZE.101059434,1,74.6984262032993
SYN15598,1,74.6984318459395
PZE.101059495,1,74.6991484210192
SYN38882,1,74.699524501263
SYN20593,1,74.9988601783256
SYN12584,1,75.1496759039405
PZE.101059783,1,75.1497160972256
PZE.101059784,1,75.1497166866906
PZE.101059816,1,75.1497346619447
SYN12586,1,75.1499927036576
SYN12583,1,75.2495319677378
SYN12588,1,75.2495353083239
PZE.101060218,1,75.4996522130435
PZE.101060224,1,75.4996560905898
SYN13385,1,75.499676806793
ZM013220.0769,1,75.4996776867632
PZE.101060251,1,75.4997225538922
PZE.101060254,1,75.499723723401
PZE.101060288,1,75.4999912797786
PZE.101060289,1,75.4999922221983
PZE.101060303,1,75.7448539749795
PZE.101060335,1,75.7455875986648
PUT.163a.60349887.2623,1,75.7457209473833
PUT.163a.60349887.2626,1,75.7457215256615
PUT.163a.60349887.2624,1,75.7457218092402
PUT.163a.60349887.2629,1,75.7457503172412
PZE.101060630,1,75.7459603044964
SYN28944,1,75.7466211985829
SYN28941,1,75.7466217434988
SYN28939,1,75.7466227221234
SYN28940,1,75.7466261751113
SYN28947,1,75.7466407599536
PZA03243.3,1,75.7467392952151
PZA03243.2,1,75.7467417528972
PZE.101060785,1,75.7467478971026
PZE.101060788,1,75.7467580781344
PZA03742.1,1,75.746758951112
PZE.101060841,1,75.7476867038861
PZE.101060842,1,75.7476875768637
PZE.101060930,1,75.749141223577
SYN36077,1,75.7491413236636
SYN36076,1,75.7491439259153
SYN36080,1,75.7491445097538
SYN36074,1,75.7491457385949
PZE.101061035,1,75.8998386706211
SYN34813,1,75.8998497482897
SYN34819,1,75.8998513879446
SYN34815,1,75.8998518245193
PZE.101061064,1,75.899851917833
PZE.101061114,1,76.0496333225746
PZE.101061168,1,76.0499539758262
PZE.101061225,1,76.1495074290663
SYN28915,1,76.6964486770231
PZE.101061587,1,76.6967745593318
SYN29466,1,76.6976792469925
SYNGENTA3550,1,76.6976840796099
SYN29464,1,76.6976896232607
SYN23751,1,76.6984594073837
SYN23749,1,76.6984840043214
SYN23746,1,76.6984935369906
PZE.101061930,1,76.69853160741
PUT.163a.148958166.556,1,76.6985515886558
SYNGENTA10330,1,76.6985635557108
PZE.101062009,1,77.7813861328469
PZE.101062072,1,77.7839427489055
SYN3008,1,77.7846155675472
ZM013814.0513,1,77.7846933107401
SYN3004,1,77.7846966991207
PZE.101062213,1,77.7848065489965
SYN3007,1,77.7848357175032
SYN3006,1,77.7848639619061
PZE.101062246,1,77.7850276467512
SYN10021,1,77.7881496484625
PZE.101062331,1,77.7881777033057
SYN10022,1,77.7882269414511
SYN10020,1,77.78825440392
SYN10040,1,77.788441025495
SYN10029,1,77.788599497447
SYN10026,1,77.7887657176537
PZE.101062642,1,77.7888748329855
PUT.163a.16922676.1073,1,77.79162880444
PUT.163a.16922676.1072,1,77.7916318847859
PZE.101062737,1,77.7918438125877
PZE.101062857,1,77.7929837775411
PZE.101062825,1,77.793062302668
SYN19140,1,77.7931266818985
SYN19139,1,77.7932892767751
SYN29609,1,77.7955829023739
SYN29603,1,77.7955863144494
PZE.101063074,1,77.7998044928117
PZE.101063036,1,77.7998549157055
PZE.101063002,1,77.7999175178133
PZE.101063271,1,78.7478893204763
PZE.101063328,1,78.7488500557782
PZE.101063406,1,78.7498717513902
PZE.101063527,1,79.2874760022159
PZE.101063665,1,79.2892554058276
SYN37816,1,79.2894676016624
SYN37813,1,79.2895089403074
SYN37815,1,79.2902976669185
SYN37779,1,79.2926351825284
SYN37778,1,79.2926354012514
SYN37777,1,79.2926633517471
SYN37776,1,79.2926635129114
SYN37775,1,79.2926646295498
SYN22912,1,79.2945982213572
SYN20717,1,79.2946949544772
SYN20716,1,79.2947522253651
SYN20719,1,79.2947561623789
SYN20718,1,79.2947591324069
SYN20722,1,79.2947665229416
PUT.163a.74234625.3607,1,79.2948037634085
PZE.101064187,1,79.2949485234921
PZE.101064305,1,79.2963701653638
PZE.101064331,1,79.2965024582371
PZE.101064334,1,79.2965081565466
PZE.101064370,1,79.2965842145881
PZE.101064372,1,79.2965981092538
SYN12170,1,79.2969238338318
PZE.101064448,1,79.2969254684984
PUT.163a.71430056.3265,1,79.2969331007795
PUT.163a.71430056.3266,1,79.2969333079908
PUT.163a.71430056.3269,1,79.296934171371
PZA00661.6,1,79.2969353110329
PZE.101064465,1,79.2969386494364
PUT.163a.71430056.3267,1,79.2969390868824
PZE.101064466,1,79.2969441750698
PZE.101064477,1,79.2969565041394
PZE.101064479,1,79.296964988289
PZE.101064527,1,79.2979585662471
PZE.101064619,1,79.2980235845337
PZE.101064634,1,79.2991907019162
PZE.101064724,1,79.6444723941219
PZE.101064790,1,79.6448561944567
PZE.101064766,1,79.6448827991914
PZE.101064875,1,79.6453920166968
PZE.101064805,1,79.6454299122213
PZE.101064865,1,79.6454412390609
PZE.101064883,1,79.6460309268762
PZE.101064893,1,79.6460336378194
ZM013299.0478,1,79.6460598676364
PZE.101064994,1,79.6481457653533
PZE.101065040,1,79.6490830378986
PZE.101065132,1,79.6498854626518
PZE.101065183,1,79.6499255644226
PZE.101065262,1,80.2486814059322
PZE.101065552,1,80.2499585372598
PZE.101065651,1,80.7497454446413
PZE.101065653,1,80.749747581
PZE.101065728,1,81.1328531880067
SYN36615,1,81.1328736672585
PZE.101065758,1,81.1328865572331
PZE.101066061,1,81.1360466143241
PUT.163a.4730462.2143,1,81.136364750536
PUT.163a.4730462.2144,1,81.1363649156913
PZE.101066217,1,81.1374996974611
SYN17285,1,81.1382036835403
PZE.101066271,1,81.1384208705676
PZE.101066275,1,81.1384237411232
PZE.101066291,1,81.1384296395253
PZA03673.2,1,81.1385869223815
PZA03673.1,1,81.1385873942537
PZA03672.1,1,81.1386025964019
PZE.101066317,1,81.138607425227
PZE.101066357,1,81.1397100410444
PUT.163a.60343677.2496,1,81.1401940796441
PZA00065.2,1,81.1402297059924
PZE.101066379,1,81.1404473648918
PZE.101066401,1,81.1410383375881
PZE.101066402,1,81.1410419867328
PZE.101066403,1,81.1410523207332
PZE.101066420,1,81.1411397665094
PZE.101066462,1,81.1411704067418
PZE.101066497,1,81.1414783898377
PZE.101066505,1,81.1414980118551
PZE.101066516,1,81.141533764036
PZE.101066537,1,81.1417506128882
PZE.101066560,1,81.1427780594702
PZE.101066588,1,81.1430342781898
SYN33992,1,81.1434887854567
SYN33988,1,81.1439646685325
PZA00468.8,1,81.1439699299071
PZE.101066687,1,81.1440218043869
SYN9123,1,81.1458460307087
SYN9125,1,81.1458628608158
PZE.101066827,1,81.1465134781534
PZE.101066885,1,81.1465357898421
PZE.101066898,1,81.1466536949665
PZE.101066907,1,81.1466569036972
PZE.101066925,1,81.1466642019866
PZE.101066968,1,81.1481701741285
PZE.101066969,1,81.1481709055303
PZE.101066970,1,81.1481754905549
PZE.101066977,1,81.148288873571
PZE.101067021,1,81.148462467475
PZE.101067031,1,81.1485286632748
SYN29474,1,81.1485632515043
SYN29475,1,81.1485698891728
PZE.101067088,1,81.148779856556
SYN29479,1,81.1487971663998
SYN29476,1,81.1488011143969
PZE.101067102,1,81.1488173782574
PZE.101067271,1,81.597307723074
PZE.101067487,1,81.598595253861
ZM003329.0547,1,81.5986576520394
PZE.101067576,1,81.5989031112589
PZE.101067628,1,82.1972739230601
PZE.101067639,1,82.1972869967619
PZE.101067725,1,82.1987222324155
SYN10802,1,82.1987247070805
PZE.101067788,1,82.1990720940142
SYN10803,1,82.1990852377537
PZE.101067809,1,82.1990861015519
PZA03168.1,1,82.1999494911538
PZA03168.5,1,82.19995102031
PZE.101067998,1,82.1999700355424
PZE.101068238,1,82.8412876618241
PZE.101068242,1,82.841295936762
SYN36292,1,82.8422142554748
SYN36293,1,82.842215190144
PZE.101068426,1,82.844924098247
SYN36554,1,82.8449714548194
PZE.101068578,1,82.8467054655677
PZE.101068682,1,82.8490186721213
PZE.101068696,1,82.849072808161
PZE.101068713,1,82.849082404098
PZE.101068716,1,82.8490855944355
PZE.101068745,1,82.8491321160368
PZE.101068888,1,82.8492361758736
PZE.101069006,1,83.4488864951967
PZE.101069059,1,83.4489115380318
PZE.101069140,1,83.4499673444186
PZE.101069158,1,83.4499981743188
PZE.101069159,1,84.042431560022
PZE.101069206,1,84.0434467251813
PZE.101069307,1,84.0439930987907
PZE.101069294,1,84.0440427227384
PZE.101069270,1,84.0447416755318
PZE.101069343,1,84.0456421738857
SYN11106,1,84.0459341241433
PZE.101069709,1,84.0466145175575
SYN11103,1,84.0466166603325
PZE.101069763,1,84.0467346716809
SYN129,1,84.0482136739315
SYN128,1,84.0482137532936
PZE.101069879,1,84.0482261110964
SYN125,1,84.0482298297747
SYN122,1,84.0482961991121
SYN8261,1,84.0499614413877
PZE.101070341,1,84.5474876973301
PZE.101070408,1,84.547524949076
SYN3086,1,84.5476713166143
SYN3092,1,84.5476725708188
SYN3087,1,84.5476730762445
PZA03746.1,1,84.5492632671672
PZE.101070781,1,84.5499219866075
PZE.101070816,1,84.5499507865126
PZE.101070841,1,84.5499566082679
PZE.101070910,1,85.0477565400836
PZE.101070948,1,85.0477784833584
PZE.101071092,1,85.0496080865897
PZE.101071115,1,85.0496232931393
PZE.101071162,1,85.0496958783244
PZE.101071273,1,85.3474154313837
PZE.101071282,1,85.3474303572785
PZE.101071285,1,85.347432690662
PZE.101071289,1,85.3475247734013
PZE.101071350,1,85.3483314534478
SYN31366,1,85.3499816876507
PZE.101071564,1,85.5477931505297
PZE.101071663,1,85.5480022190947
PZE.101071675,1,85.5480097467763
PZE.101071680,1,85.5480108613117
PZE.101071843,1,85.5483316794055
PZE.101071808,1,85.5483382204491
PZE.101071795,1,85.5483407308944
PZE.101071793,1,85.5483413301855
PZE.101071742,1,85.5483518177807
PZE.101071870,1,85.5485778967135
SYN24646,1,85.5485909934177
SYN24644,1,85.5485912930633
SYN24643,1,85.5485933248065
SYN24640,1,85.5485952871196
PZE.101071897,1,85.5486104374922
PZE.101071898,1,85.5486105836608
PZE.101071912,1,85.5490449308857
PZE.101072075,1,85.5492856230217
PZE.101072147,1,85.5495208228735
PZE.101072150,1,85.5495367808276
PZE.101072259,1,85.6497990876405
SYN30773,1,85.64995515144
SYN6671,1,85.6499965029865
SYN6670,1,85.7483598731286
SYN6669,1,85.74850641368
PUT.163a.76282834.3848,1,85.7485067024104
SYN35007,1,85.7487634626611
SYN35005,1,85.7487861396558
SYN35004,1,85.748788282717
PZE.101072651,1,85.7488987301726
PZE.101072655,1,85.7489064362261
PZE.101072743,1,85.749322166783
PZE.101072744,1,85.7493226007753
PZE.101072745,1,85.7493226689229
PZE.101072751,1,85.7493308502159
PZE.101072783,1,85.7493362410459
SYN24868,1,85.7493382693323
PZE.101072822,1,85.7494521385123
